main-forum	deft-forum	2014	0000	3	How about some testimonies from real health experts?	Also, who's to say there aren't testimonies from "real" health experts on there?
main-forum	deft-forum	2014	0001	0.8	"Then the captain was gone.	Then the captain came back.
main-forum	deft-forum	2014	0002	3.8	The problem is simpler than that.	The problem is simple.
main-forum	deft-forum	2014	0003	1	NEGATIVE RECONNAISSANCE REQUIREMENTS.	PACIFIC REQUIREMENTS .
main-forum	deft-forum	2014	0004	0.4	So, I am dropping, for now, asking you the question: " Where ' s the Marx " ?	I am moving on to ask you the question: " Where ' s the beef " ?
main-forum	deft-forum	2014	0005	4.6	go figure You're asking me to prove a negative?	You're asking me to prove a negative?
main-forum	deft-forum	2014	0006	5	I am OK with MEDICAL use!	I AM OK WITH MEDICAL USE!!
main-forum	deft-forum	2014	0007	2	The prices for everything you need have gone up due to inflation.	The prices of everything you own IE assets have gone down.
main-forum	deft-forum	2014	0008	5	War in the middle east.	A WAR in the middle east.
main-forum	deft-forum	2014	0009	0.6	Originally Posted by Vienna How was it authoritarian?	Originally Posted by zaf I give up.
main-forum	deft-forum	2014	0010	1	Imagine a place that's % white and % black.	Imagine a place with % men and % women.
main-forum	deft-forum	2014	0011	5	There's no chance of a fair trial.	there is no chance at a fair trial.
main-forum	deft-forum	2014	0012	3.6	Nirvana is very different than oblivion.	Nirvana is NOT oblivion.
main-forum	deft-forum	2014	0013	4	We in Britain think differently to Americans.	Originally Posted by zaf We in Britain think differently to Americans.
main-forum	deft-forum	2014	0014	3.1	If you answer yes to  and no to  you are probably straight.	If you answer no to  but yes to  then you are probably straight.
main-forum	deft-forum	2014	0015	2.2	The whole earth combined produces enough food for  billion people.	Who does it now only produce enough for  billion?
main-forum	deft-forum	2014	0016	3.2	BTW he had appropriate deferments for the time.	Appropriate deferments for the time, eh?
main-forum	deft-forum	2014	0017	4.4	Hey, Blue-Eyes, How's things in London?	**smooches Ran** Hey, Blue-Eyes, How's things in London?
main-forum	deft-forum	2014	0018	2.2	but in the news broadcasts i have seen they did call him white.	but it seems it would have less "impact" if they didn't call him white.
main-forum	deft-forum	2014	0019	2.4	According to the girlfriend and Zimmerman, he did.	According to Zimmerman he did.
main-forum	deft-forum	2014	0020	2.8	My parents have told me it is bad for you.	My teachers have told me it is bad for you.
main-forum	deft-forum	2014	0021	4.6	.Nazi is a slang term for the NSWP.	Originally Posted by Odins eye .Nazi is a slang term for the NSWP.
main-forum	deft-forum	2014	0022	1	I oppose the death penalty.	This is why I support the death penalty.
main-forum	deft-forum	2014	0023	2.2	Well, whatever, you are now.	Well, whatever, you're aware of it now.
main-forum	deft-forum	2014	0024	2.2	They produce nothing I can eat, wear, live in.	Think about all the things you can't "eat, wear, or live in".
main-forum	deft-forum	2014	0025	3.8	DICKSHOT Matt Holliday owns.	Matt Holliday owns, y'all.
main-forum	deft-forum	2014	0026	2.8	People exploited the laws.	People bent the laws.
main-forum	deft-forum	2014	0027	2.2	Funny, I thought the same thing about some math.	And here I thought I knew me some math.
main-forum	deft-forum	2014	0028	2.6	I have  years of "Neener Neener" rights I use lettuce too.	I have  years of "Neener Neener" rights Hi Wiggies!
main-forum	deft-forum	2014	0029	3	I don't prefix or suffix everything with "you hate Jews."	You should stop prefixing or suffixing everything with you hate Jews.
main-forum	deft-forum	2014	0030	4.8	I wood have asked her if she is up for a treesome.	I wood have at least asked if a threesome was out of the question.
main-forum	deft-forum	2014	0031	1.4	It still makes no sense.	It's you who makes no sense.
main-forum	deft-forum	2014	0032	1.2	More expensive homes.	More expensive cars.
main-forum	deft-forum	2014	0033	0.8	Martin said, "Why are you following me?"	Zimmerman replied, "What are you doing here?"
main-forum	deft-forum	2014	0034	2	ALTHOUGH SATELLITE INTENSITY ESTIMATES FROM TAFB AND SAB ARE ONLY T./	SUBJECTIVE DVORAK INTENSITY ESTIMATES FROM TAFB AND SAB INCREASED TO  KT.
main-forum	deft-forum	2014	0035	1.2	"Fairies don't exist" - fine.	"Satyrs don't exist" - fine.
main-forum	deft-forum	2014	0036	2.8	You wanna know what I find curious?	That's what I find curious.
main-forum	deft-forum	2014	0037	2.6	When did I compare homo sexuaity with a developmental disorder?	I compared homo phobia with a developmental disorder.
main-forum	deft-forum	2014	0038	2.6	If you asked , conservatives, the numbers will be skewed to the right.	If you asked , progressives, the numbers would be skewed to the left.
main-forum	deft-forum	2014	0039	0.8	You didn't mention PFA before that one post.	I didn't mention restraining order either.
main-forum	deft-forum	2014	0040	2.4	Ramblin' Rose by Nat King Cole We are all vessels filled with many wonders.	Eye of the Tiger We are all vessels filled with many wonders.
main-forum	deft-forum	2014	0041	3	from the year prior.	 warmed.C from the year prior.
main-forum	deft-forum	2014	0042	1	Still love this show.	Holy poo poo, this show.
main-forum	deft-forum	2014	0043	3.2	their vast properties are protected by the govt.	their great wealth is protected by the govt.
main-forum	deft-forum	2014	0044	4.6	Fundimental difference, please?	Fundamental difference?
main-forum	deft-forum	2014	0045	1.4	How exactly is Germany being 'punished' for the stupidity of WW?	How exactly are they being punished?
main-forum	deft-forum	2014	0046	3	Z stalked him down, then shot him.	You claimed Zimmerman " Stalked him down, then shot him ".
main-forum	deft-forum	2014	0047	5	I'm not outraged, I'm disappointed.	God bless I'm not outraged, I'm disappointed.
main-forum	deft-forum	2014	0048	0.8	We never got out of it in the first place!	Where does the money come from in the first place?
main-forum	deft-forum	2014	0049	2.11111111111111	Freedom of speech has consequences!	If freedom of speech has consequences then it is not free.
main-forum	deft-forum	2014	0050	2.8	My parents have told me it is bad for you.	My teachers have told me it is bad for you.
main-forum	deft-forum	2014	0051	2	if you could kill one person to save four, would you?	As to would I kill  person to save , I have no idea.
main-forum	deft-forum	2014	0052	1.1	It's not imposing morals.	It's imposing a law.
main-forum	deft-forum	2014	0053	5	It depends how you define extreme.	Depends on how you define "extreme".
main-forum	deft-forum	2014	0054	1.2	At least Mexico had a presence in California.	Mexico has ZERO claim to California.
main-forum	deft-forum	2014	0055	3	So YES, we DO read the bible to learn about Christianity.	personally i would read the bible to learn about christianity.
main-forum	deft-forum	2014	0056	4.5	Ah ha, ha, ha, ha, ha!	Ha, ha, ha, ha, ha, ha!
main-forum	deft-forum	2014	0057	3.4	And that's why you're yelling at me and refusing to answer my questions?	Still refusing to answer my questions?
main-forum	deft-forum	2014	0058	3.8	You have too much regulation, not too little.	You have to much intervention in free markets, not too little.
main-forum	deft-forum	2014	0059	4	The Human Element You could sign Lance Berkman at the end of the year I guess?	You could sign Lance Berkman at the end of the year I guess?
main-forum	deft-forum	2014	0060	2.6	Why was the Book of Thomas left out of the canon?	Why would the addition of more of Jesus words be left out of the canon?
main-forum	deft-forum	2014	0061	1.8	You mean, you believe the word of the Mainstream Media?	You mean, you believe the word of the SpringHallConvert?
main-forum	deft-forum	2014	0062	2.4	We are meant to explore.	We are meant to move.
main-forum	deft-forum	2014	0063	3.4	Israel doesn't give a ****, accept it.	That Israel doesn't giva a **** what anybody else thinks.
main-forum	deft-forum	2014	0064	3.4	We are all vessels filled with many wonders.	I Want to Rock and Roll by Kiss We are all vessels filled with many wonders.
main-forum	deft-forum	2014	0065	3.6	Slutstamp! A dear friend from Ohio sent me this.	A dear friend from Ohio sent me this.
main-forum	deft-forum	2014	0066	1.6	And yet, the Titanic story is the one that holds up to scrutiny of the evidence.	The new study shows that the Titanic story does not stand up to scrutiny imo.
main-forum	deft-forum	2014	0067	3.2	Can he really make mone from google ad sense.	Who makes money off google ad sense?
main-forum	deft-forum	2014	0068	4.6	They know that the video doesn't show a gas chamber.	The bottom line is that the video clip doesn't show a gas chamber.
main-forum	deft-forum	2014	0069	4.4	Warm , maybe record.	Warmer , almost certainly a record.
main-forum	deft-forum	2014	0070	2.2	"Bright but scatterbrained" becomes "treat with drugs".	"Opinionated and stubborn" becomes treat with drugs".
main-forum	deft-forum	2014	0071	1.2	What is your definition of "life"?	What's your definition of nature?
main-forum	deft-forum	2014	0072	2.2	Could be a lot of things.	Could be a simple mistake.
main-forum	deft-forum	2014	0073	3.8	No extortion, no bribery, no money involved He's asking for money for his vote.	No extortion, no bribery, no money involved Only class E felonies.
main-forum	deft-forum	2014	0074	4	Dr. Neander's revised version.	Neander's revised version"?
main-forum	deft-forum	2014	0075	2.2	Should I just tell her how I feel?	Should I just wait it out and see how it goes?
main-forum	deft-forum	2014	0076	0.8	I. ATLANTIC REQUIREMENTS .	PACIFIC REQUIREMENTS .
main-forum	deft-forum	2014	0077	2.6	you have no remains of a missile at the pentagon.	you have no witnesses for a missile at the pentagon.
main-forum	deft-forum	2014	0078	2.2	"Jane" wants me to ask the helpful party guest to pay for it.	I can't believe she is asking YOU to ask the helpful party guest for money!
main-forum	deft-forum	2014	0079	1.6	any woman that wants birth control can get it.	Any woman that wants and abortion can get one.
main-forum	deft-forum	2014	0080	2.6	Is it legal to grow?	Yes, it's legal to grow.
main-forum	deft-forum	2014	0081	1.8	pressing one does not "do" english.	Pressing one does send a tone.
main-forum	deft-forum	2014	0082	2.8	What's my opinion regarding the series?	What was my opinion of Firefly in the interim?
main-forum	deft-forum	2014	0083	3.6	We are all vessels filled with many wonders.	Chuck Close We are all vessels filled with many wonders.
main-forum	deft-forum	2014	0084	2	Does he have supporters?	He definently has supporters.
main-forum	deft-forum	2014	0085	2.2	but okay, ultimate sovereignty?	Thus, ultimate sovereignty.
main-forum	deft-forum	2014	0086	4.8	that is not an answer.	no, it's not an answer.
main-forum	deft-forum	2014	0087	2.2	The Nazis increases the longevity of a handgun permit from  to  years.	The Nazis lowered the minimum age to buy a firearm from  to .
main-forum	deft-forum	2014	0088	3.6	But we can't do it without help.	We can't do it without you."
main-forum	deft-forum	2014	0089	1.4	No healthy person needs gambling.	No healthy person needs sex.
main-forum	deft-forum	2014	0090	2	I said it wasn't a person, in the legal sense.	If it isn't a person, then WTF is it?
main-forum	deft-forum	2014	0091	1.8	Do you see Obama calling for regulation reform?	Do you see Obama calling for Cut, Cap and Balance?
main-forum	deft-forum	2014	0092	3	"Leprechauns don't exist" - fine.	"Elves don't exist" - fine.
main-forum	deft-forum	2014	0093	2	Got some Heine and coors light i started it last night xanis.	i started it last night xanis.
main-forum	deft-forum	2014	0094	4.2	Iran is also a signed of the NPT and the IAEA.	Gotta love the EK factoid that "Iran is also a signed of the NPT and the IAEA.
main-forum	deft-forum	2014	0095	2	"Gorgons don't exist" - fine.	"Satyrs don't exist" - fine.
main-forum	deft-forum	2014	0096	3	Best way to get money out is to get rid of lobby, all of it.	Best way to turn it on its head is to get money out.
main-forum	deft-forum	2014	0097	3.4	I have  years of "Neener Neener" rights Usually I get pretty decent care.	I have  years of "Neener Neener" rights they are crack ups.
main-forum	deft-forum	2014	0098	3.6	Dutchy Has anyone heard from Dutchy?	@NickFun, Has anyone heard from Dutchy?
main-forum	deft-forum	2014	0099	3.6	Commodity Expanded Value-Form, .	Elementary Commodity-Capital Value-Form .
main-forum	deft-forum	2014	0100	1.4	You are a Christian.	Therefore you are not a Christian.
main-forum	deft-forum	2014	0101	4	And the simple fact today?	I repeat: And the simple fact today?
main-forum	deft-forum	2014	0102	2	Morals have absolutely nothing to do with it !	and morals and honesty have everything to do with it.
main-forum	deft-forum	2014	0103	1.8	"Oh, you're such a good person!	You're such a bad person!"
main-forum	deft-forum	2014	0104	3.6	Fern I think stories like this are stupid.	- wolf I think stories like this are stupid.
main-forum	deft-forum	2014	0105	3.4	CYCLONE FORMATION IS NOT EXPECTED DURING THE NEXT  HOURS.	TROPICAL CYCLONE FORMATION IS NOT EXPECTED.
main-forum	deft-forum	2014	0106	1.2	Do you not understand what that string of words means?	Do you not understand what the word 'led' implies?
main-forum	deft-forum	2014	0107	1.2	There is no freedom of religion.	There is no freedom of speech.
main-forum	deft-forum	2014	0108	2.4	Originally Posted by SolInvictus The messahe of all the scriptures is oneness.	Originally Posted by SolInvictus Ah.
main-forum	deft-forum	2014	0109	3	How long after the obliteration should the kid return to school?	How long after the obliteration should it no longer bother the kid?
main-forum	deft-forum	2014	0110	3.4	A man and a woman are different yes.	Men and women are different yes?
main-forum	deft-forum	2014	0111	2.2	Double Jeopardy actually enforces a jury nullification.	As far as legality goes I can use jury nullification.
main-forum	deft-forum	2014	0112	1	Facilitator : Show me the smart child.	Facilitator : And why is she the dumb child?
main-forum	deft-forum	2014	0113	3.2	religious fiction Isn't that redundant and repetetive?	Isn't that redundant and repetetive?
main-forum	deft-forum	2014	0114	0	Originally Posted by anabelle What's wrong with that?	Originally Posted by Vienna To 'say' what?
main-forum	deft-forum	2014	0115	1.6	Cracklin' Rosie by Neil Diamond We are all vessels filled with many wonders.	Jingle Bell Rock by Bobby Helm We are all vessels filled with many wonders.
main-forum	deft-forum	2014	0116	1.6	Some people have complete confidence in the people running these institutions.	Other people have no confidence at all in teh people running these institutions.
main-forum	deft-forum	2014	0117	2.2	loose change started out as a work of fiction.	It finished as a work of fiction.
main-forum	deft-forum	2014	0118	3	If it wasn't a life, then it would not be able to be born.	If it wasn't alive, then it would miscarriage on it's own.
main-forum	deft-forum	2014	0119	2.4	GL, Terral That is absolutely amazing.	Hi Ollie: That is absolutely amazing.
main-forum	deft-forum	2014	0120	3.77777777777778	lets assume we have % white and % black.	Imagine a place that's % white and % black.
main-forum	deft-forum	2014	0121	2.11111111111111	Freedom of speech has consequences!	If freedom of speech has consequences then it is not free.
main-forum	deft-forum	2014	0122	1	"Fairies don't exist" - fine.	"Leprechauns don't exist" - fine.
main-forum	deft-forum	2014	0123	3.2	If so, state that is why they're not true.	Please, what about them are not true.
main-forum	deft-forum	2014	0124	2.8	-Not- talking about it 'and' -Not- doing anything.	is even worse than talking about it and not doing anything.
main-forum	deft-forum	2014	0125	1.4	"Being against nukes" does not mean "not wanting to use nukes".	"Being against using nukes" means "not wanting to use nukes".
main-forum	deft-forum	2014	0126	1.4	My niece is married to a black man.	My great niece is half black.
main-forum	deft-forum	2014	0127	1	The UK population is just over  million.	The Japanese population is nearly  million.
main-forum	deft-forum	2014	0128	3.4	I Shot the Sheriff We are all vessels filled with many wonders.	We are all vessels filled with many wonders.
main-forum	deft-forum	2014	0129	2	I hope this is nothing.	I hope everything is ok!
main-forum	deft-forum	2014	0130	4.2	The money I spent adopting Velociraptor.	Those may be my top . The money I spent adopting Velociraptor.
main-forum	deft-forum	2014	0131	4.2	So, you actually believe every word of what Terral wrote?	GL, Terral Hi Corn: So, you actually believe every word of what Terral wrote?
main-forum	deft-forum	2014	0132	1.6	What isn't how what was sold?	It's not how it was sold, gb.
main-forum	deft-forum	2014	0133	4.4	I know I'd hate to be him.	I'd hate to be him too.
main-forum	deft-forum	2014	0134	4.6	there were no weapons.	Of course there were no weapons.
main-forum	deft-forum	2014	0135	3	It's so stupid that it just has to be true.	It's amusing to think it even might be true.
main-forum	deft-forum	2014	0136	4.4	Personal responsibility much?	Again, personal responsibility.
main-forum	deft-forum	2014	0137	4.57142857142857	Do you notice the nonsensical things you are saying?	And to be fair, do you notice the nonsensical things you are saying?
main-forum	deft-forum	2014	0138	2.6	I guess I pulled it out of the census's rear end in a top hat.	Does the census have an rear end in a top hat?
main-forum	deft-forum	2014	0139	4.4	How is this slanted against Bush??	Where is the slant against Bush?
main-forum	deft-forum	2014	0140	4.8	If it wasn't bollocks it wouldn't be homeopathy.	That's simple logic If it wasn't bollocks it wouldn't be homeopathy.
main-forum	deft-forum	2014	0141	0.4	I've never accused him of over-milligraming, nothing.	I've never accused him of doctoring a baseball.
main-forum	deft-forum	2014	0142	3.8	The bailout was bigger than TARP Bloomberg news.	The bailout was bigger than TARP This title is misleading.
main-forum	deft-forum	2014	0143	2	My parents have told me it is bad for you.	officers have told me its bad for you.
main-forum	deft-forum	2014	0144	1	His position is that it is the individual's risk to assume.	His position is the way it is currently.
main-forum	deft-forum	2014	0145	0.8	I. ATLANTIC REQUIREMENTS .	PACIFIC REQUIREMENTS .
main-forum	deft-forum	2014	0146	4.8	Read More: You have never met anyone that is Pro-Abortion?	You have never met anyone that is Pro-Abortion?
main-forum	deft-forum	2014	0147	0.2	I have no problem with those that have money!	I have many problems with these men, way to many to state here!
main-forum	deft-forum	2014	0148	2	Nixon, Ford and Carter shut down the oilfields?	No has has shut down the oil fields.
main-forum	deft-forum	2014	0149	1	i don't want a president who 'cares'.	i don't want a president who is charasmatic.
main-forum	deft-forum	2014	0150	0	It doesn't have to be braindead.	I don't have a proposed model.
main-forum	deft-forum	2014	0151	3.2	no missile evidence.	no missile witnesses.
main-forum	deft-forum	2014	0152	2.2	My teachers have told me it is bad for you.	officers have told me its bad for you.
main-forum	deft-forum	2014	0153	4.2	My gosh, I'm the one with the pregnancy ticker.	I have the pregnancy ticker.
main-forum	deft-forum	2014	0154	1.4	Then he is not omnipotent.	Then he is malevolent.
main-forum	deft-forum	2014	0155	3	tin foil hat for the dog face, what size do u wear?	tin foil hat for the sarg, what size do u wear?
main-forum	deft-forum	2014	0156	4.2	Like this  year old who was shot dead in a marijuana-related crime.	Or the  year old boy shot dead with automatic weapons by marijuana dealers.
main-forum	deft-forum	2014	0157	2.6	If you leap up to make a hit, you're getting a penalty.	If your stick hits a guy in the face, you're getting a penalty.
main-forum	deft-forum	2014	0158	2.4	ALL of the electrical energy comes from the battery.	ALL of the electrical energy ultimately comes from the alternator.
main-forum	deft-forum	2014	0159	2.4	Do you know how many passengers testified or what they said?	How many passengers said they saw an iceberg?
main-forum	deft-forum	2014	0160	1.6	Imagine a place with % men and % women.	Imagine a place that's % white and % black.
main-forum	deft-forum	2014	0161	1.75	Scenario A assumes that the CO growth rate accelerates by .%/yr.	It assumes that methane growth rate accelerates by .%/yr.
main-forum	deft-forum	2014	0162	4.6	They have actually showed a cooling trend since  due to the recent decline.	get a cooling trend from  because of the recent decline.
main-forum	deft-forum	2014	0163	3	We are all vessels filled with many wonders.	Landon Memory from CATS We are all vessels filled with many wonders.
main-forum	deft-forum	2014	0164	4.5	to repeat: They are NOT as sovereign as they were before.	They are NOT as sovereign as they were before.
main-forum	deft-forum	2014	0165	4.25	Out of touch and completely untrustworthy, however, wouldn't.	Out of touch and untrustworthy?
main-forum	deft-forum	2014	0166	3.6	It is mostly just the Dutch.	In fact, it's just the Dutch.
main-forum	deft-forum	2014	0167	4.8	We're talking about angels and common pins again, right?	@Lustig Andrei, We're talking about angels and common pins again, right?
main-forum	deft-forum	2014	0168	2.6	claims about trayvon's character And when did I do that?	slanted blogs And when did I do that?
main-forum	deft-forum	2014	0169	2.6	% How much money does PP take in for abortion services?	How much is spent on abortions services?
main-forum	deft-forum	2014	0170	2.4	Why did that transaction take place.	Did the transaction take place?
main-forum	deft-forum	2014	0171	2.4	There is no more egg cell post-fertilization.	There is no more sperm cell.
main-forum	deft-forum	2014	0172	4	Lacey - welcome back!	Anyway, welcome back.
main-forum	deft-forum	2014	0173	4.4	More factchecking: I don't know why anyone is making a fuss over the $, bet.	I don't know why anyone is making a fuss over the $, bet.
main-forum	deft-forum	2014	0174	2.4	If you haven't made any claims, then just say so.	I haven't made any claims.
main-forum	deft-forum	2014	0175	2.4	No Thatcherite can ever call themselves a libertarian.	Ergo it offends me when Thatcherites call themselves libertarian.
main-forum	deft-forum	2014	0176	2.46666666666667	the problem isn't who has money.	the problem is who doesn't have money.
main-forum	deft-forum	2014	0177	2.8	But do you actually believe there was an iceberg in those waters?	I don't believe there was any iceberg at all anywhere near the Titanic.
main-forum	deft-forum	2014	0178	3	not astros or orioles bad Gameday for the orioles game is frozen for me.	Gameday for the orioles game is frozen for me.
main-forum	deft-forum	2014	0179	2.4	If so, alot of cops should take presciption drugs.	If so, alot of inventors, writers should take prescription drugs..
main-forum	deft-forum	2014	0180	4	Tell us what the charges were.	Yes what are his charges.
main-forum	deft-forum	2014	0181	1.8	Those are partial psychopaths.	Was Ted Bundy a partial psychopath?
main-forum	deft-forum	2014	0182	4.2	those who ignore history are doomed to repeat it.	ooo strike TWO those who ignore history are doomed to repeat it.
main-forum	deft-forum	2014	0183	2.4	this is NOT a war deployment.	its not an official deployment.
main-forum	deft-forum	2014	0184	3.6	Nutrax The plural of anecdote is not data Did gentlemen need chaperones?	Nutrax The plural of anecdote is not data
main-forum	deft-forum	2014	0185	4	Alright just got in.	not well Alright just got in.
main-forum	deft-forum	2014	0186	3	h and i both read the books and thought the movie moved so quickly.	I haven't read the books, but I saw the movie today.
main-forum	deft-forum	2014	0187	2.4	That's not the Moloch scene, though.	This is the Moloch scene.
main-forum	deft-forum	2014	0188	4.4	@Lustig Andrei, So Lyndon Johnson and John Kennedy were compatible?	@edgarblythe, So Lyndon Johnson and John Kennedy were compatible?
main-forum	deft-forum	2014	0189	0.6	You need to make up your mind.	You need to polish up on your logic skills.
main-forum	deft-forum	2014	0190	1.4	The one that has  walks home afterwards and goes to sleep.	The one that has three walks home and beats his wife.
main-forum	deft-forum	2014	0191	3.8	- Admin DrPizza and i'd forgotten what a whiny little bed wetter you are.	and i'd forgotten what a whiny little bed wetter you are.
main-forum	deft-forum	2014	0192	4.2	The argument was "Albert Einstein didn't go to college".	OMG, "Einstein didn't go to college."
main-forum	deft-forum	2014	0193	2.4	Capital gains, top rate:  percent.	Income tax, top rate:  percent.
main-forum	deft-forum	2014	0194	1	Bienging is unaccptable.	Being drunk is unacceptable.
main-forum	deft-forum	2014	0195	3.4	He hasn't been funny in years.	He hasn't been funny since Larry Bud Melman was on the show.
main-forum	deft-forum	2014	0196	2.4	If the universe has an explanation of its existence, that explanation is God.	Therefore, the universe has an explanation of its existence.
main-forum	deft-forum	2014	0197	5	What do we get in return for doing the fighting for them?	------ ----------- What do we get in return for doing the fighting for them?
main-forum	deft-forum	2014	0198	1.2	It wouldn't stop joke marriages.	And I don't fight for marriage.
main-forum	deft-forum	2014	0199	2.2	If they were Jews, I would call them Jews.	If they were Catholics, I would call them Catholics.
main-forum	deft-forum	2014	0200	4	She was a great lady.	She was a nice lady.
main-forum	deft-forum	2014	0201	0.8	He's not wealthy because he's successful.	Why hate people because they are successful?
main-forum	deft-forum	2014	0202	1.75	Not as irritated as you.	You seem as irritated as Henry.
main-forum	deft-forum	2014	0203	2.5	It's a common sense/deductive reasoning thing.	Hilited your common sense/deductive reasoning thing.
main-forum	deft-forum	2014	0204	0.8	You already did that - we have a Muslim in office right now.	-CryptoLutheran No. We have a Christian in office right now.
main-forum	deft-forum	2014	0205	3.4	I said she has not ever had to be a part of any workforce.	Ann Romney has never had to get out and be a part of the workforce.
main-forum	deft-forum	2014	0206	3	DreamTech never been ejaculated on as far as I know.	It has never been ejaculated on as far as I know.
main-forum	deft-forum	2014	0207	1.2	I didn't say we had gotten soft since / Rand.	I said YOU had gotten soft.
main-forum	deft-forum	2014	0208	3.8	We all believe that we are getting what we expect.	Most times, % of the time, we are getting what we expect.
main-forum	deft-forum	2014	0209	4.4	Despicable Ben, Stop trying to find excuses for the man.	Ben, Stop trying to find excuses for the man.
main-forum	deft-forum	2014	0210	3.6	Unless it's different in different countries?	So, short form, yes, it probably is different in different countries.
main-forum	deft-forum	2014	0211	2.2	The new study does not support your claim.	The physical evidence does not support your claim.
main-forum	deft-forum	2014	0212	4.6	He said at EVERY level.	But he said EVERY level.
main-forum	deft-forum	2014	0213	2.2	morals do not exist, so technically nothing can be morally wrong.	I ask again if God does not exist can anything be morally wrong?
main-forum	deft-forum	2014	0214	4	I thought that was mostly just the Dutch.	It is mostly just the Dutch.
main-forum	deft-forum	2014	0215	3.2	Toyland by Johnny Mathis We are all vessels filled with many wonders.	Eye of the Tiger We are all vessels filled with many wonders.
main-forum	deft-forum	2014	0216	3.8	Let's let this play out in court.	Nothing is stopping this thing from playing out in court.
main-forum	deft-forum	2014	0217	1.8	Being in a gang isnt a crime.	Commiting a crime in a gang is a crime.
main-forum	deft-forum	2014	0218	4.2	I'd offer Iran a deal.	Chuck I'd offer Iran a deal.
main-forum	deft-forum	2014	0219	1.2	Yes, they are both different.	Opinions are different.
main-forum	deft-forum	2014	0220	1.1	It's not imposing morals.	It's imposing a law.
main-forum	deft-forum	2014	0221	3.8	Has Annie ever used her sexuality like that?	One word: Zombies Has Annie ever used her sexuality like that?
main-forum	deft-forum	2014	0222	2.4	PURE COMMUNISM: You have two cows.	LIBERTARIAN/ANARCHO-CAPITALISM: You have two cows.
main-forum	deft-forum	2014	0223	3.4	You should put scientists on a pedestal.	Why do people like you put scientist on a pedestal?
main-forum	deft-forum	2014	0224	3.6	What are they trying to hide?	I then asked: What are they trying to hide?
main-forum	deft-forum	2014	0225	3	That would make you partially responsible for their death.	That would make you a sort of accessory, I think.
main-forum	deft-forum	2014	0226	0	"Would you like to pay for others health care?"	"Would you like to wear your seatbelt?"
main-forum	deft-forum	2014	0227	4.4	They are NOT as sovereign as they were before.	to repeat: They are NOT as sovereign as they were before.
main-forum	deft-forum	2014	0228	2	I don't see Obama as the lesser of two evils.	I don't see him as evil at all.
