main-captions	images	2015	0003	4.40	A pair of dogs playing with a purple ball.	Two dogs play with purple football.
main-captions	images	2015	0004	0.60	a bird lands in the water.	a boat floats in the water.
main-captions	images	2015	0007	4.60	Three children stand on or near a fence.	The three children are standing on and by a fence.
main-captions	images	2015	0008	4.80	A black dog emerges from the water with a white ball in its mouth.	a black dog walking out of the water with a white ball in his mouth.
main-captions	images	2015	0011	0.40	A girl in a purple shirt and pink headband posing	A young girl wearing a hat and blue jeans is on a swing.
main-captions	images	2015	0013	0.00	A brown dog digging a hole in front of a plant	A group of people walking on the side of a railroad track.
main-captions	images	2015	0015	4.60	The brown and white dog swims in a swimming pool.	A brown and white dog swims in a backyard swimming pool.
main-captions	images	2015	0017	0.00	A boy in a red sled is riding down the hill.	A multicolour dog in a red collar crouching on the grass.
main-captions	images	2015	0023	4.00	A black and brown dog runs through the woods.	A dog running through the woods.
main-captions	images	2015	0025	4.40	The two dogs are running on the grass.	Two dogs are playing in the grass.
main-captions	images	2015	0032	0.60	A young girl holds up a peace sign.	A little girl holds onto a pole on a city street.
main-captions	images	2015	0033	0.60	A man is hanging by a line off a cliff above water.	Man sitting by himself on a pier with a bottle of water.
main-captions	images	2015	0034	4.60	A man crouching and holding a camera.	The crouching man is holding a large camera.
main-captions	images	2015	0036	2.60	Man riding a bicycle down a narrow path.	A man riding a unicycle down a paved road
main-captions	images	2015	0037	0.60	A man wearing an orange coat speaks to another as they walk in the snow.	A man and woman dressedin old fashion clothing sit outside at a table.
main-captions	images	2015	0042	4.00	A dog is jumping up in the air to catch a toy.	A black dog jumps in the air to catch a toy.
main-captions	images	2015	0045	0.00	A brown dog laying on a blue cover.	A person is diving into clear blue water.
main-captions	images	2015	0046	0.00	The two boys play in the field.	The two people have their heads covered with scarves.
main-captions	images	2015	0059	2.20	The two dogs are running through the grass.	Three dogs run in the snow.
main-captions	images	2015	0063	4.00	A boy with a broken arm is resting in a bed.	A boy with a broken arm is sleeping.
main-captions	images	2015	0066	4.80	boy doing tricks on a skateboard	A boy does a trick on a skateboard.
main-captions	images	2015	0077	2.60	Three dogs playing in the snow.	Three dogs are playing in the water.
main-captions	images	2015	0078	1.20	A little girl with a ribbon in her hair is picking her nose.	A little girl in a purple shirt and helmet is riding on a scooter.
main-captions	images	2015	0085	1.80	A young girl going down a tube slide.	A young girl swinging off a tire swing
main-captions	images	2015	0089	2.60	Many people are in the bicycle racing, including one man in a three-wheeled bike.	A man riding on a three-wheeled wheelchair.
main-captions	images	2015	0093	0.80	A group of people are wearing bunny ears.	A group of people ride in a race
main-captions	images	2015	0096	4.00	A dog in a "superman" shirt sleeps on a blanket.	A brown dog in a Superman shirt is laying on a blue blanket.
main-captions	images	2015	0101	4.80	The white and brown dog runs across the grass.	A brown and white dog runs across the grass.
main-captions	images	2015	0108	3.80	A brown dog is resting its paws on a laptop keyboard.	A dog sits with its paws on a laptop computer.
main-captions	images	2015	0109	2.60	A young girl with glasses sits and holds two American flags.	A girl in glasses is looking over two American flags near a wooded area.
main-captions	images	2015	0110	3.00	A small white and brown dog is jumping over a horizontal pole.	a brown and white dog jumping over a red and yellow pole
main-captions	images	2015	0118	4.80	Two dogs are running through a grassy area.	Two dogs running through a grassy field.
main-captions	images	2015	0123	1.60	A man is swinging on a rope above the water.	A man in warm clothes swinging on monkey bars at night.
main-captions	images	2015	0125	4.60	Two Asian men and Asian woman sit in black massage chairs.	Two Asian men and a woman are relaxing in massage chairs.
main-captions	images	2015	0129	5.00	A girl playing is a pile of colorful balls.	A little girl plays in a pit of colorful balls.
main-captions	images	2015	0133	0.00	An older man is standing outside in front of a truck.	A woman dressed in green is roller skating outside at an event.
main-captions	images	2015	0135	4.60	Smiling man with reflective classes.	A gentleman smiling and showing his reflective sunglasses.
main-captions	images	2015	0136	4.80	five people standing on a sidewalk	Five people on a sidewalk.
main-captions	images	2015	0142	1.40	The white dog runs across the snow.	A white bear walks along snow-covered ground and casts a shadow on the snow.
main-captions	images	2015	0146	1.20	A young boy in a brown jacket playing with snow.	Two dogs are playing in the snow.
main-captions	images	2015	0151	2.40	A man picking up a big rock.	A woman picking up a large rock.
main-captions	images	2015	0152	4.60	A white and brown dog is running over grass.	A brown and white dog is running across the grass.
main-captions	images	2015	0157	0.00	Man is carrying a tool box down the sidewalk.	A woman is riding a blue bicycle in a park.
main-captions	images	2015	0158	3.40	A man wearing a t-shirt that says "Gigolo" stands at the counter talking to someone.	A man wearing a shirt that says "Gigolo" is standing at a front desk area with his back to the camera.
main-captions	images	2015	0159	0.00	A tent and a campsite in a sunlit forest.	A white dog on a beach is carrying a stick in its mouth.
main-captions	images	2015	0160	4.20	Two large dogs running in some grass.	Two brindle dogs running in the grass.
main-captions	images	2015	0161	2.60	A dog swimming with a stick in it's mouth.	A dog running with a stick in it's mouth.
main-captions	images	2015	0173	2.33	A man playing fetch with two brown dogs.	A woman plays with a brown dog.
main-captions	images	2015	0176	3.60	a dog is running across the sand with a stick in it's mouth.	A dog is running through a creek with a stick in its mouth.
main-captions	images	2015	0177	3.40	A man is standing in water near a waterfall.	A man wades in the water and watches a water fall.
main-captions	images	2015	0184	3.00	A tan dog jumps up to catch a tennis ball.	A red dog jumps an catches a tennis ball in its mouth.
main-captions	images	2015	0186	2.40	The man is jumping into the water.	The man is up in the air.
main-captions	images	2015	0188	2.40	A woman in a black shirt stands in front of bananas at a fruit stand.	a woman wearing black stands in front of a pickup truck.
main-captions	images	2015	0189	1.20	A child is jumping into a swimming pool.	A dog jumping into a swimming pool.
main-captions	images	2015	0193	4.80	A little boy jumping from one chair to another.	A young boy jumping from one chair to another in his house
main-captions	images	2015	0194	0.00	A girl swings her long, wet hair in a lake.	A person riding a dirt bike.
main-captions	images	2015	0195	2.80	Two dogs playing by the shore.	Two dogs playing in the snow.
main-captions	images	2015	0196	0.00	A little girl walks on a boardwalk with blue domes in the background.	A man going over a jump on his bike with a river in the background
main-captions	images	2015	0201	2.20	Two women sitting on a bench, their faces obscured, with one woman carrying an inflatable tiger and the other woman in a Disney snow white costume.	A girl sits on a bench holding an inflatable tiger next to another girl in a colorful outfit.
main-captions	images	2015	0202	0.00	A guy and two girls are smiling at the camera.	Three dogs, one white and two brown, are running together on a field of grass.
main-captions	images	2015	0203	5.00	A dog swimming with a stick in it's mouth.	Dog swimming in the water with a stick in its mouth.
main-captions	images	2015	0205	5.00	A black poodle plays in the snow.	A black poodle frolics in the snow.
main-captions	images	2015	0208	1.40	two girls holding up a scary movie flyer	Two girls holding sacks are standing in a field.
main-captions	images	2015	0210	3.20	Three boys are running on the beach playing a game.	Two young boys and one young man run on a beach with water behind them.
main-captions	images	2015	0213	1.60	A girl is wearing a purple sash and matching skirt.	A group of girls stands wearing jean skirts and superman shirts.
main-captions	images	2015	0219	0.60	a man wearing a grey jacket standing on the side of a street.	A boy wearing a blue life jacket is holding onto the side of a green boat.
main-captions	images	2015	0220	5.00	A brown and black dog is jumping to catch a red ball.	A brown and black dog jumps for a red ball.
main-captions	images	2015	0222	1.80	The tan dog runs through the leaves.	The white dog runs through the ocean.
main-captions	images	2015	0223	0.00	A white and black dog is jumping into a pool.	A woman in a black apron is standing in front of a mirror.
main-captions	images	2015	0224	3.00	A black and white dog is carrying a stick in its mouth.	The black and white dog has a stick in his paws.
main-captions	images	2015	0225	5.00	A deer jumps a fence.	A deer jumping over a fence.
main-captions	images	2015	0228	2.20	A little girl holds a wooden stick.	A little girl swimming in a pool.
main-captions	images	2015	0229	2.40	A black dog jumps through the water.	A dog walks through the snow.
main-captions	images	2015	0230	4.20	A group of people in front of a red fire truck.	A group of people are standing around a red fire truck.
main-captions	images	2015	0232	3.40	a boy jumps into the blue pool water.	The young boy is jumping into the pool on his belly.
main-captions	images	2015	0233	0.00	A blonde dog is catching a ball in its mouth in the snow.	A little blonde girl is sitting on a green chair.
main-captions	images	2015	0234	3.80	Three children and playing and laughing on the floor.	Three children playing on the floor.
main-captions	images	2015	0235	3.40	A man sits with fishing poles near a body of water.	A man sits on a rock next to a folding deck chair and a fishing pole.
main-captions	images	2015	0237	0.00	A woman and a dog standing in the grass.	A man carries a sign while standing in the rain.
main-captions	images	2015	0240	1.00	A man in a blue shirt is running in a stadium field.	A man wearing a blue hat and shirt is riding a white horse.
main-captions	images	2015	0244	4.80	A black dog running through water.	A black dog is running through some water.
main-captions	images	2015	0245	0.00	Children jumping on a trampoline.	A man is sledding on an orange slide.
main-captions	images	2015	0246	3.00	A large brown dog is crouching in a grassy field.	A brown dog is running in a field.
main-captions	images	2015	0252	2.20	A dog runs through the grass.	A dog runs through the snow.
main-captions	images	2015	0254	0.20	A skier speeds through the snow.	A brown dog carrying a Frisbee runs through the snow.
main-captions	images	2015	0255	5.00	Two people are playing golf on a golf course.	Two people are on a golf course playing golf.
main-captions	images	2015	0256	0.80	A boy and a girl playing on the beach.	A dog playing in the waves with a ball.
main-captions	images	2015	0259	0.80	The child in the red coat laid in the red mat.	The toddler is ready to climb the red piece of equipment.
main-captions	images	2015	0260	5.00	Two dogs play in the grass.	Two dogs are playing in the grass.
main-captions	images	2015	0264	4.00	A child in a blue and white team uniform chasing a soccer ball.	A young boy in a blue soccer uniform chasing a ball.
main-captions	images	2015	0267	2.80	A softball player swinging at a pitch.	A baseball player hitting the ball
main-captions	images	2015	0271	2.80	A man is kite surfing away from the camera.	A man is sky surfing on the water.
main-captions	images	2015	0278	1.00	A black dog is running in the grass.	A boy running through green grass.
main-captions	images	2015	0279	2.00	A little boy and a little girl playing together outside.	A young boy and a young girl walking towards each other
main-captions	images	2015	0280	4.20	Two people sit on the end of a dock.	Two people sitting on a dock.
main-captions	images	2015	0283	2.00	Two dogs in a yard.	Two dogs in a stream.
main-captions	images	2015	0286	2.20	A man chases a dog trying to pass the barrier to enter a play area.	A man follows his black and white dog as it takes on an obstacle course.
main-captions	images	2015	0288	4.00	The large brown and white dog is running through the snow.	St. Bernard dog running in the snowy field.
main-captions	images	2015	0299	2.00	A bloody man and woman pose for a picture.	A man in woman dressed warmly pose for a picture.
main-captions	images	2015	0311	0.40	A yellow dog is playing in a grassy area near flowers.	A girl is playing on a swing.
main-captions	images	2015	0312	4.60	a boy plays with a noodle by the pool.	A boy plays with a foam noodle toy by a pool.
main-captions	images	2015	0314	2.00	two big brown dogs running through the snow.	A brown dog running through the grass.
main-captions	images	2015	0315	1.20	A young boy jumps into a pool with outstretched arms.	A dog jumps into a backyard pool.
main-captions	images	2015	0319	4.00	A girl holds up a yellow balloon animal.	A child holds a yellow balloon.
main-captions	images	2015	0321	0.17	Two dogs share a toy in a field of vegetation.	Two snowboarders are in the air over the snow.
main-captions	images	2015	0324	0.00	A blond haired lady in white poses for the camera.	A black and white dog runs with its mouth open.
main-captions	images	2015	0328	0.20	A dog runs through a field chasing a ball.	A child runs through the grass.
main-captions	images	2015	0332	3.80	Two girls are sitting in front of a statue.	Two blonde girls are sitting next to a statue
main-captions	images	2015	0336	4.00	A girl in orange lights a candle.	A girl in an orange shirt lights candles.
main-captions	images	2015	0337	1.60	A white dog runs through a field of yellow flowers.	A dog with a red collar runs in a forest in the middle of winter.
main-captions	images	2015	0339	2.20	An infant sitting on a cot reaching over to touch the face of an older boy.	A boy who seems ill is being touched in the face by a toddler.
main-captions	images	2015	0342	5.00	A dog shaking off water.	A dog shaking water off.
main-captions	images	2015	0344	0.50	Young boys running along the pavement.	A black dog running along the edge of the ocean.
main-captions	images	2015	0345	3.67	A young child slides down an orange slide.	A little boy in denim overalls slides down an orange slide.
main-captions	images	2015	0346	1.60	a black and white dog running through some red and white poles	Black and white dog in living room standing on hind legs.
main-captions	images	2015	0349	4.40	Three individuals are posing on skis behind a "no skiing" sign.	Three people on skis are standing behind a no skiing sign.
main-captions	images	2015	0350	4.60	A man in a white suit walks down the street holding a newspaper.	A man in a white suit walks outside carrying a newspaper.
main-captions	images	2015	0357	5.00	A black dog with a blue collar is running in the snow.	A black dog wearing a blue collar is running through the snow.
main-captions	images	2015	0362	0.80	A dog is running toward the camera.	A brown and white dog running on grass.
main-captions	images	2015	0364	2.40	a boy swinging on a swing.	The girl is on a swing.
main-captions	images	2015	0367	4.40	A group of youngsters swim in lake water	Many children are playing and swimming in the water.
main-captions	images	2015	0368	0.00	A blue and white soccer team playing against each other.	A topless woman with her face painted is covered in mud.
main-captions	images	2015	0371	3.80	A brown dog about to catch a green Frisbee.	A brown dog waits for the Frisbee to come down before catching it.
main-captions	images	2015	0378	2.20	A black and white dog is swimming in a large green lake.	A black dog runs fast into shallow water.
main-captions	images	2015	0379	2.20	Two large black dogs are playing in a grassy field.	Two white dogs are running together.
main-captions	images	2015	0381	2.80	The brown and black dog sprints across the snow.	A black dog is running quickly along the ground.
main-captions	images	2015	0383	3.80	The man in the backpack looks to his left.	An adult male wearing a backpack walks and looks to the left.
main-captions	images	2015	0384	0.00	An elderly man in a blue shirt is holding up a piece of canvas art.	A black man is walking next to a building in a big city.
main-captions	images	2015	0386	0.40	Two skinny young boys playing with sand in the water.	Two dogs are shaking water off.
main-captions	images	2015	0388	3.80	A small dog runs through an obstacle course.	A small dog jumping over an obstacle.
main-captions	images	2015	0392	3.20	A brown dog running through the woods.	A brown dog runs through the grass.
main-captions	images	2015	0393	3.40	A group of people are standing by a window watching something.	A group of people stand and wait to see something.
main-captions	images	2015	0395	4.40	A dog is jumping over a barrier at a agility competition.	A dog jumping over an obstacle course fence.
main-captions	images	2015	0396	3.20	Three people racing on ice skates.	Three ice skaters round a corner.
main-captions	images	2015	0399	4.80	Two women contestants are walking their dogs in a dog show.	Two women walk there dogs at a dog show.
main-captions	images	2015	0401	0.00	Two men on the side of a barge	A man is lying the grass with long hair and beard.
main-captions	images	2015	0403	4.80	A brown dog in running on grass.	A brown dog runs through the grass.
main-captions	images	2015	0410	0.40	A person is riding their bike on a trail next to the woods.	A small child in a yellow shirt is holding their arms out to the sides.
main-captions	images	2015	0413	3.60	A woman in a black dress smiles in front of a silver truck.	A girl wearing a black top is smiling with a silver truck in the background.
main-captions	images	2015	0423	0.60	A dog is on the beach near a ball.	A guy is going up for a lay-up on a basketball court.
main-captions	images	2015	0428	2.60	A dog bounds across the brown grass.	Two dogs bound across the grass.
main-captions	images	2015	0430	3.20	a woman playing with two young boys at a park	A woman and three kids play at a park.
main-captions	images	2015	0431	2.40	A dog emerges form the water with a stick in its mouth.	A dog runs toward the camera with a stick in its mouth.
main-captions	images	2015	0434	0.80	Three dogs playing in the snow.	The boy is playing in the sand.
main-captions	images	2015	0444	4.20	A dog carries a leash in its mouth.	A fluffy dog carries a black leash in its mouth.
main-captions	images	2015	0447	0.00	A man in jeans is playing with a ball while a woman in jeans stands nearby looking away.	A man is tying a red arm band around another mans arm in the street.
main-captions	images	2015	0450	4.00	A skier is falling into the snow.	A skier is falling face first into the snow.
main-captions	images	2015	0451	2.20	A dog with a red toy in it's mouth.	A brown dog is carrying a stick in its mouth.
main-captions	images	2015	0452	4.80	Two hockey players fighting on the ice.	Two hockey players in a struggle on the ice.
main-captions	images	2015	0454	1.60	Two terriers play on the wood floor of their home.	Two puppies play with a red chew toy in a field.
main-captions	images	2015	0457	4.20	Two dogs running through a field.	Two dogs play in a field.
main-captions	images	2015	0458	0.40	A man in a gray suit locking up a bicycle	A man and a woman standing on a city street.
main-captions	images	2015	0467	4.60	A man in a black leather jacket is sleeping in a subway car.	A man in a black leather jacket falls asleep on public transportation.
main-captions	images	2015	0469	4.80	A dog leaping over a hurdle.	A dog leaps over the hurdle.
main-captions	images	2015	0470	0.00	Two men are setting up some electronic equpitment	Two dogs are wrestling on the ground in the snow.
main-captions	images	2015	0471	0.00	A black dog is walking on the grass with a stick in it's mouth.	A boy holds a net with a snake in it close to the ground.
main-captions	images	2015	0473	2.20	A girl runs with dogs in a dry field.	A grey dog and a tan dog playing on a grassy field.
main-captions	images	2015	0474	4.00	Two dogs playing in the snow.	Two black dogs in the snow.
main-captions	images	2015	0481	4.00	A dog leaps off a dock and into the water.	The black dog leaps off the dock and into the water.
main-captions	images	2015	0482	2.00	a group of old men walking down the street	A couple walking down the street.
main-captions	images	2015	0484	2.20	Three dogs standing in snow next to a blue fence.	Three dogs play in the shallows next to a rocky shore.
main-captions	images	2015	0487	4.80	A black and white dog is running through the field.	A black and white dog is running in the grass.
main-captions	images	2015	0488	0.40	A boy in black waves his arms while other people are behind him on a field.	a man in a black shirt is roller blading past a bench in the city.
main-captions	images	2015	0489	2.00	An elderly woman rides a bicycle along a city street.	An elderly woman walking uphill crossing the street.
main-captions	images	2015	0492	0.40	A young boy is punching a yellow ball.	A small dog jumps over a yellow beam.
main-captions	images	2015	0496	1.40	A group of young ballerinas are in a dance studio.	A group of young ladies in bikinis.
main-captions	images	2015	0498	0.00	A young boy in a white dress shirt is playing on a grassy plain.	A woman is getting her hair done at a salon.
main-captions	images	2015	0504	0.40	A man and a dog are playing tug of war.	A man dances on a colorful wall.
main-captions	images	2015	0505	4.60	A wet child shivers under a towel at a pool.	A wet child is shivering in a towel in front of a pool.
main-captions	images	2015	0507	5.00	A white dog runs on a beach.	The white dog is running along the beach.
main-captions	images	2015	0508	3.40	Six dogs running on the sandy beach.	Six dogs walking beside the beach.
main-captions	images	2015	0509	3.20	A man holds on to a handle in the water.	A man is holding onto handles in the air.
main-captions	images	2015	0511	3.00	A white dog walking in the snow.	A black and tan dog walking through the snow.
main-captions	images	2015	0513	3.20	The white and brown dog runs across the grass.	Three dogs are running on the grass.
main-captions	images	2015	0516	3.80	A boy goes down an inflatable slide.	A boy in red slides down an inflatable ride.
main-captions	images	2015	0517	3.80	Two dogs playing with a ball in a puddle.	Two dogs stand in a puddle, and one has a yellow tennis ball.
main-captions	images	2015	0518	1.40	Three dogs are playing in the water.	Three dogs run in the snow.
main-captions	images	2015	0519	1.20	Two dogs playing in the snow.	Two kids playing with a dog.
main-captions	images	2015	0522	4.80	A girl does a back bend on the beach.	A girl doing a back bend at the beach.
main-captions	images	2015	0526	2.20	The two dogs are playing fetch in the snow.	Two dogs are playing together in the grass.
main-captions	images	2015	0528	3.60	Two surfers on riding a small wave.	Two surfers perform tricks in the waves.
main-captions	images	2015	0530	5.00	Two people walking on the beach at sunset.	Two people walking along the shore at sunset.
main-captions	images	2015	0537	4.00	two puppies playing around in the grass	Two dogs are wrestling in the grass.
main-captions	images	2015	0538	4.80	A young girl is sitting on Santa's lap.	A little girl is sitting on Santa's lap
main-captions	images	2015	0541	2.20	A black and white dog runs with its mouth open.	A black and white dog swims in blue water.
main-captions	images	2015	0543	4.80	A young boy jumping in the air at the beach.	A boy jumping in the air on the beach.
main-captions	images	2015	0547	5.00	Five men in tuxedos are walking down steps.	Five men in tuxedos walk down a set of steps
main-captions	images	2015	0549	0.00	Man in red shorts and white shirt kicking a soccer ball.	A black dog stands in the surf holding a red rubber ball.
main-captions	images	2015	0552	4.80	A man and dog on a rocky seashore.	Man and dog standing on rocks next to water
main-captions	images	2015	0553	2.40	Brown dog splashing into the water.	Four dogs splashing in the water
main-captions	images	2015	0556	1.00	The smiling woman at the beach is buried in seaweed.	A girl in a cowboy hat with a sheep on a leash.
main-captions	images	2015	0561	3.80	A dog with big ears is holding a small stick in it's mouth.	A puppy with big ears chewing on a stick.
main-captions	images	2015	0562	0.00	The large brown dog is jumping through the tall grass.	The girl wearing a blue shirt is running through a science center.
main-captions	images	2015	0563	2.60	Two dogs fighting in the snow.	Two dogs playing in the snow.
main-captions	images	2015	0566	2.80	A brown dog is in the middle of a line of dogs chasing a dirty tennis ball over dirt.	There are two white dogs and one brown dog chasing a ball.
main-captions	images	2015	0569	0.00	A grey hound is active in a grassy field.	A bunch of bikes racing on a track.
main-captions	images	2015	0572	0.00	Two people are racing a sidecar motorcycle in the mud.	The dog carrying a long stick in its mouth.
main-captions	images	2015	0575	2.40	The man is sitting at the top of a rocky mountain.	A person sticks their head out of a tent at the top of a mountain.
main-captions	images	2015	0580	0.00	A man standing on a boat is pulling another boat close by with a bamboo stick.	a man in a black hat standing in front of a brick wall and a sign
main-captions	images	2015	0581	3.20	a man plays his white guitar.	a man playing a white guitar and singing as well
main-captions	images	2015	0582	0.00	A person is skijoring with a dog in the mountains.	A brown dog is playing with a ball in the water.
main-captions	images	2015	0585	2.40	Two shirtless young people playing in the water.	Lots of people play in the water at the beach.
main-captions	images	2015	0588	3.60	Close-up of a hummingbird.	A closeup of a hummingbird flying.
main-captions	images	2015	0591	0.80	Woman in a black dress walking on the street.	A woman watches a dog jump down the stairs.
main-captions	images	2015	0597	2.33	A man and a woman looking at the camera.	A man and a woman laughing.
main-captions	images	2015	0599	3.60	a brown dog running through the dirty muddy grass	The large brown dog is running outside in the dirt.
main-captions	images	2015	0601	5.00	Three dogs pulling a man on a bicycle through the snow.	The dogs are pulling a man on a type of bike, through the snow.
main-captions	images	2015	0610	0.00	A baby in a red hat sitting in a stroller is holding a doll.	A man in a gray shirt sitting in a field of flowers.
main-captions	images	2015	0613	4.80	Three children playing with hay outdoors, throwing some at camera lens.	Three young children play in the hay, throwing some at the camera.
main-captions	images	2015	0624	0.00	A climber is standing on the rock face next to the pink rope.	The children are running in the snow with fences in the background.
main-captions	images	2015	0628	1.80	A black dog wearing an orange collar is entangled with fishing wire.	The black dog wearing a red collar shakes water off.
main-captions	images	2015	0637	0.00	Two dogs are playing around in the dirt.	A dancer posing for the camera in a red and white dress.
main-captions	images	2015	0640	3.40	A golden dog is running on the grass.	The large beige dog is running through the grass.
main-captions	images	2015	0642	4.80	A dog runs through the grass.	a dog runs across the grass.
main-captions	images	2015	0645	3.40	a man in red shorts is walking along rocks by a river carrying a stick.	A man is walking on rocks with water flowing around them.
main-captions	images	2015	0646	0.00	Man rowing a boat.	a man doing a trick on skateboard
main-captions	images	2015	0647	4.80	Three dogs running on a racetrack.	Three dogs round a bend at a racetrack.
main-captions	images	2015	0653	0.80	A black and brown dog walks through the snow near a building.	An older man stands outside a old boarded up building.
main-captions	images	2015	0656	3.40	A dog is jumping into a swimming pool after a duck.	A dog jumping into a swimming pool.
main-captions	images	2015	0661	3.20	A dog running through a forest in the winter time	A dog running through a lot of twigs.
main-captions	images	2015	0665	0.40	The girl is playing along with the images on the big screen.	Three girls holding umbrellas with their backs to the camera.
main-captions	images	2015	0666	1.00	Many people run in a race on a street.	A puppy running along a street.
main-captions	images	2015	0668	1.00	A man in swimming trunks is standing against some rocks.	A man in a gray shirt climbs a large rock wall.
main-captions	images	2015	0669	2.00	Two white dogs walking in the snow.	A tan dog with a black collar barking in the snow.
main-captions	images	2015	0671	2.40	A woman wearing a pink shirt jumps in the air with her arms and legs spread to her sides.	A man wearing suspenders and sunglasses leaps up in the air with his arms and legs spread out to the side.
main-captions	images	2015	0672	2.80	A dog runs through the grass.	Two dogs run through the brush.
main-captions	images	2015	0674	2.80	A dog running across the sand	A dog running through the water.
main-captions	images	2015	0680	0.00	A woman is attempting to ride a small wave.	A man and woman sitting back to back outside in the sun.
main-captions	images	2015	0681	0.60	The black and white dog is swimming in the river.	A black man and his dog on the beach.
main-captions	images	2015	0683	4.60	Man standing on top of jagged rocks near the ocean.	A man is standing on top of rocks overlooking the ocean.
main-captions	images	2015	0684	4.40	A girl in a black and blue wet suit is surfing.	A woman wearing a black and blue striped suit is surfing on a wave.
main-captions	images	2015	0687	4.60	The woman is leading a dog through an obstacle course.	Woman leading her small dog through an obstacle course.
main-captions	images	2015	0694	2.40	Two dogs on the beach.	A dog walks on the beach.
main-captions	images	2015	0695	1.00	A young boy is standing on a gray tiled area.	A young boy is practicing his karate in a gym.
main-captions	images	2015	0701	2.20	The dog is running with food in his mouth.	The dog is running with a yellow ball in his mouth.
main-captions	images	2015	0704	4.80	Two dogs running down a beach.	two dogs running on the beach
main-captions	images	2015	0705	2.00	A black and white dog swimming in the pool	A black and white dog running with something in his mouth.
main-captions	images	2015	0707	3.80	A dog has it's head inside a red and green gift bag.	A pet playfully investigates the contents of a gift bag.
main-captions	images	2015	0708	5.00	A yellow shirted man wearing a golden sun mask.	A man in a yellow shirt wears a gold, sun-shaped mask.
main-captions	images	2015	0713	0.40	A man is scalling a sheer rock face with a rope support.	A young man is doing a ski jump with a purple board.
main-captions	images	2015	0714	4.20	A child with his hands on his head.	A little boy stands with his hands on top of his head
main-captions	images	2015	0716	1.80	A man wearing a orange vest is canoeing in the blue water.	A man in an orange jacket raising his hands to the sky in the sand.
main-captions	images	2015	0722	1.20	An old man in a black trench coat standing in a marketplace.	The baby is wearing a red shirt and walking in a plaza.
main-captions	images	2015	0731	4.80	A man climbing a cliff face.	A man climbs a sheer cliff face.
main-captions	images	2015	0736	0.60	Two girls are in pajama pants and appear to be dancing.	Two girls with baseball caps are eating a snack outside.
main-captions	images	2015	0738	3.40	A white and brown dog playing with a black toy.	A white and brown dog is playing tug-o-war.
main-captions	images	2015	0741	3.00	A boy plays baseball.	A man is playing baseball.
main-captions	images	2015	0744	0.00	A boy wearing a red shirt runs across the grass with a furry dog.	A sports fan is wearing face paint in the stands.
main-captions	images	2015	0747	0.00	A black dog retrieves in the snow.	A skateboarder jumping in the street.
main-captions	images	2015	0749	3.20	A smiling man and a baby girl posing for photo.	A smiling man holds a small child wearing pink and red.
main-captions	images	2015	0752	3.20	A dog jumping for a Frisbee in the snow.	A dog is jumping in the snow.
main-captions	images	2015	0756	3.40	A brown and white dog with a pink collar is barking at a brown dog with a blue collar in the snow.	The dog with the red collar is bearing it's teeth at the dog with the blue collar.
